date,close,value
2000-05-25,1381.52,-1.2529931024623853
2000-05-26,1378.02,-0.2533441426834204
2000-05-30,1422.45,3.2241912308965004
2000-05-31,1420.6,-0.13005729551127665
2000-06-01,1448.81,1.9857806560608315
2000-06-02,1477.26,1.9636805378207
2000-06-05,1467.63,-0.6518825392957117
2000-06-06,1457.84,-0.6670618616408941
2000-06-07,1471.36,0.9273994402677843
2000-06-08,1461.67,-0.6585743801652777
2000-06-09,1456.95,-0.3229183057735341
2000-06-12,1446.0,-0.751570060743334
2000-06-13,1469.44,1.6210235131397077
2000-06-14,1470.54,0.0748584494773441
2000-06-15,1478.73,0.556938267575191
2000-06-16,1464.46,-0.9650172783401967
2000-06-19,1486.0,1.4708493233000608
2000-06-20,1475.95,-0.6763122476446837
2000-06-21,1479.13,0.21545445306412336
2000-06-22,1452.18,-1.82201699647766
2000-06-23,1441.48,-0.7368232588246704
2000-06-26,1455.31,0.9594305852318463
2000-06-27,1450.55,-0.3270780795844197
2000-06-28,1454.82,0.294371100617008
2000-06-29,1442.39,-0.8544012317674876
2000-06-30,1454.6,0.8465116923993987
2000-07-03,1469.54,1.027086484256845
2000-07-05,1446.23,-1.5862106509519913
2000-07-06,1456.67,0.7218768798877173
2000-07-07,1478.9,1.526083464339889
2000-07-10,1475.62,-0.22178646291163284
2000-07-11,1480.88,0.3564603353166884
2000-07-12,1492.92,0.8130300902166265
2000-07-13,1495.84,0.19558985076224555
2000-07-14,1509.98,0.9452882661247219
2000-07-17,1510.49,0.03377528179180356
2000-07-18,1493.74,-1.1089116776675123
2000-07-19,1481.96,-0.7886245263566627
2000-07-20,1495.57,0.9183783637884968
2000-07-21,1480.19,-1.0283704540743566
2000-07-24,1464.29,-1.0741864220134012
2000-07-25,1474.47,0.6952174774122577
2000-07-26,1452.42,-1.4954526033083004
2000-07-27,1449.62,-0.19278170226244562
2000-07-28,1419.89,-2.0508823001890053
2000-07-31,1430.83,0.7704822204536832
2000-08-01,1438.1,0.5080966991186875
2000-08-02,1438.7,0.04172171615326459
2000-08-03,1452.56,0.9633697087648496
2000-08-04,1462.93,0.7139119898661672
2000-08-07,1479.32,1.1203543573513386
2000-08-08,1482.8,0.23524321985777252
2000-08-09,1472.87,-0.6696789857027263
2000-08-10,1460.25,-0.8568305417314459
2000-08-11,1471.84,0.7936997089539322
2000-08-14,1491.56,1.3398195456027828
2000-08-15,1484.43,-0.47802300946658827
2000-08-16,1479.85,-0.30853593635268295
2000-08-17,1496.07,1.0960570328073738
2000-08-18,1491.72,-0.29076179590526996
2000-08-21,1499.48,0.5202048641836265
2000-08-22,1498.13,-0.09003121081974097
2000-08-23,1505.97,0.5233190711086522
2000-08-24,1508.31,0.1553815813063908
2000-08-25,1506.45,-0.12331682479065353
2000-08-28,1514.09,0.5071525772511354
2000-08-29,1509.84,-0.2806966560772506
2000-08-30,1502.59,-0.4801833306840475
2000-08-31,1517.68,1.004265967429574
2000-09-01,1520.77,0.2036002319329544
2000-09-05,1507.08,-0.900201871420403
2000-09-06,1492.25,-0.9840220824375523
2000-09-07,1502.51,0.6875523538281136
2000-09-08,1494.5,-0.533107932725907
2000-09-11,1489.26,-0.35061893609903416
2000-09-12,1481.99,-0.48816190591299824
2000-09-13,1484.91,0.1970323686394604
2000-09-14,1480.87,-0.2720703611666875
2000-09-15,1465.81,-1.0169697542660727
2000-09-18,1444.51,-1.453121482320352
2000-09-19,1459.9,1.065413185093922
2000-09-20,1451.34,-0.5863415302418074
2000-09-21,1449.05,-0.1577852191767537
2000-09-22,1448.72,-0.022773541285669996
2000-09-25,1439.03,-0.6688663095698266
2000-09-26,1427.21,-0.821386628492804
2000-09-27,1426.57,-0.04484273512658232
2000-09-28,1458.29,2.223515144717747
2000-09-29,1436.51,-1.4935300934656337
2000-10-02,1436.23,-0.01949168470807283
2000-10-03,1426.46,-0.6802531627942532
2000-10-04,1434.32,0.5510143992821348
2000-10-05,1436.28,0.13665011991745857
2000-10-06,1408.99,-1.9000473445289212
2000-10-09,1402.03,-0.49397085855825695
2000-10-10,1387.02,-1.070590500916524
2000-10-11,1364.59,-1.6171360182261285
2000-10-12,1329.78,-2.5509493694076624
2000-10-13,1374.17,3.3381461595151096
2000-10-16,1374.62,0.03274704003142226
2000-10-17,1349.97,-1.79322285431609
2000-10-18,1342.13,-0.5807536463773189
2000-10-19,1388.76,3.4743281202267884
2000-10-20,1396.93,0.5882945937383033
2000-10-23,1395.78,-0.08232338055593758
2000-10-24,1398.13,0.1683646419923024
2000-10-25,1364.9,-2.376746082267034
2000-10-26,1364.44,-0.03370210271814722
2000-10-27,1379.58,1.1096127348948936
2000-10-30,1398.66,1.3830296177097523
2000-10-31,1429.4,2.1978179114295227
2000-11-01,1421.22,-0.5722680845109851
2000-11-02,1428.32,0.4995707912919922
2000-11-03,1426.69,-0.11412008513497218
2000-11-06,1432.19,0.3855077136588836
2000-11-07,1431.87,-0.02234340415727676
2000-11-08,1409.28,-1.5776571895493197
2000-11-09,1400.14,-0.6485581289736531
2000-11-10,1365.98,-2.439756024397566
2000-11-13,1351.26,-1.0776146063631975
2000-11-14,1382.95,2.345218536773097
2000-11-15,1389.81,0.4960410716222441
2000-11-16,1372.32,-1.2584453990113764
2000-11-17,1367.72,-0.3351987874548157
2000-11-20,1342.62,-1.8351709414207718
2000-11-21,1347.35,0.35229625657298147
2000-11-22,1322.36,-1.854751920436415
2000-11-24,1341.77,1.4678302428990708
2000-11-27,1348.97,0.5366046341772401
2000-11-28,1336.09,-0.9548025530590087
2000-11-29,1341.91,0.4355993982441353
2000-11-30,1314.95,-2.0090766146760974
2000-12-01,1315.23,0.021293585307424756
2000-12-04,1324.97,0.7405548839366505
2000-12-05,1376.54,3.8921635961568946
2000-12-06,1351.46,-1.8219594054658783
2000-12-07,1343.55,-0.5852929424474351
2000-12-08,1369.89,1.9604778385620358
2000-12-11,1380.2,0.752615173481086
2000-12-12,1371.18,-0.6535284741341796
2000-12-13,1359.99,-0.81608541548156
2000-12-14,1340.93,-1.4014808932418577
2000-12-15,1312.15,-2.1462716174595275
2000-12-18,1322.74,0.8070723621537157
2000-12-19,1305.6,-1.2957950920059913
2000-12-20,1264.74,-3.12959558823529
2000-12-21,1274.86,0.8001644606796532
2000-12-22,1305.97,2.4402679509907044
2000-12-26,1315.19,0.7059886521129988
2000-12-27,1328.92,1.0439556261832905
2000-12-28,1334.22,0.3988200945128417
2000-12-29,1320.28,-1.04480520453899
2001-01-02,1283.27,-2.8031932620353306
2001-01-03,1347.56,5.009857629337544
2001-01-04,1333.34,-1.0552405829796108
2001-01-05,1298.35,-2.624236878815611
2001-01-08,1295.86,-0.19178187699773197
2001-01-09,1300.8,0.3812140200330383
2001-01-10,1313.27,0.9586408364083754
2001-01-11,1326.82,1.0317756440031411
2001-01-12,1318.32,-0.6406294749852992
2001-01-16,1326.65,0.6318647976212288
2001-01-17,1329.47,0.21256548449100077
2001-01-18,1347.97,1.3915319638653
2001-01-19,1342.54,-0.40282795611178424
2001-01-22,1342.9,0.02681484350559593
2001-01-23,1360.4,1.3031498994712898
2001-01-24,1364.3,0.28668038812114105
2001-01-25,1357.51,-0.4976911236531545
2001-01-26,1354.95,-0.18858056294244196
2001-01-29,1364.17,0.6804679139451597
2001-01-30,1373.73,0.7007924232317109
2001-01-31,1366.01,-0.5619736047112633
2001-02-01,1373.47,0.5461160606437865
2001-02-02,1349.47,-1.747398923893495
2001-02-05,1354.31,0.35865932551297774
2001-02-06,1352.26,-0.1513685936011644
2001-02-07,1340.89,-0.8408146362385849
2001-02-08,1332.53,-0.6234665035909082
2001-02-09,1314.76,-1.3335534659632442
2001-02-12,1330.31,1.1827253643250435
2001-02-13,1318.8,-0.865211867910487
2001-02-14,1315.92,-0.218380345768876
2001-02-15,1326.61,0.8123594139461288
2001-02-16,1301.53,-1.890533012716622
2001-02-20,1278.94,-1.7356495816462147
2001-02-21,1255.27,-1.8507514035060346
2001-02-22,1252.82,-0.1951771332064034
2001-02-23,1245.86,-0.5555466866748682
2001-02-26,1267.65,1.7489926637021869
2001-02-27,1257.94,-0.7659843016605605
2001-02-28,1239.94,-1.4309108542537752
2001-03-01,1241.23,0.10403729212704604
2001-03-02,1234.18,-0.5679849826381811
2001-03-05,1241.41,0.5858140627785335
2001-03-06,1253.8,0.9980586591053608
2001-03-07,1261.89,0.645238475035903
2001-03-08,1264.74,0.22585169864250965
2001-03-09,1233.42,-2.4763983111153243
2001-03-12,1180.16,-4.318074946084871
2001-03-13,1197.66,1.4828497830802645
2001-03-14,1166.71,-2.5842058681094793
2001-03-15,1173.56,0.587121049789574
2001-03-16,1150.53,-1.9624049899451212
2001-03-19,1170.81,1.7626659018017854
2001-03-20,1142.62,-2.4077348160675083
2001-03-21,1122.14,-1.792371917172797
2001-03-22,1117.58,-0.4063664070437012
2001-03-23,1139.83,1.9909089282199144
2001-03-26,1152.69,1.1282384215190122
2001-03-27,1182.17,2.5574959442694833
2001-03-28,1153.29,-2.4429650557872495
2001-03-29,1147.95,-0.4630231771713844
2001-03-30,1160.33,1.0784441831090064
2001-04-02,1145.87,-1.246197202519972
2001-04-03,1106.46,-3.439308123958207
2001-04-04,1103.25,-0.29011441895776535
2001-04-05,1151.44,4.368003625651484
2001-04-06,1128.43,-1.9983672618634096
2001-04-09,1137.59,0.8117472949141558
2001-04-10,1168.38,2.7065990383178695
2001-04-11,1165.89,-0.2131155959533726
2001-04-12,1183.5,1.5104340889792178
2001-04-16,1179.68,-0.32277144064215557
2001-04-17,1191.81,1.0282449477824418
2001-04-18,1238.16,3.889042716540403
2001-04-19,1253.7,1.2550881953866888
2001-04-20,1242.98,-0.8550689957725122
2001-04-23,1224.36,-1.4980128401100634
2001-04-24,1209.47,-1.216145578097938
2001-04-25,1228.75,1.5940866660603348
2001-04-26,1234.52,0.4695829094608417
2001-04-27,1253.05,1.5009882383436368
2001-04-30,1249.46,-0.2865009377119754
2001-05-01,1266.44,1.358987082419616
2001-05-02,1267.43,0.07817188338965497
2001-05-03,1248.58,-1.4872616239161252
2001-05-04,1266.61,1.444040429928406
2001-05-07,1263.51,-0.24474779134855407
2001-05-08,1261.2,-0.1828240377994561
2001-05-09,1255.54,-0.4487789406914078
2001-05-10,1255.18,-0.028672921611405666
2001-05-11,1245.67,-0.7576602558995504
2001-05-14,1248.92,0.2609037706615691
2001-05-15,1249.44,0.04163597348108006
2001-05-16,1284.99,2.8452746830579967
2001-05-17,1288.49,0.2723756605109706
2001-05-18,1291.96,0.2693074839540843
2001-05-21,1312.83,1.6153750890120389
2001-05-22,1309.38,-0.26279106967389554
2001-05-23,1289.05,-1.5526432357299003
2001-05-24,1293.17,0.319615220511249
2001-05-25,1277.89,-1.1815925207049327
2001-05-29,1267.93,-0.7794098083559686
2001-05-30,1248.08,-1.5655438391709464
2001-05-31,1255.82,0.6201525543234387
2001-06-01,1260.67,0.386201844213363
2001-06-04,1267.11,0.5108394742478151
2001-06-05,1283.57,1.2990190275508962
2001-06-06,1270.03,-1.0548704005235332
2001-06-07,1276.96,0.545656401817296
2001-06-08,1264.96,-0.9397318631750418
2001-06-11,1254.39,-0.8355995446496234
2001-06-12,1255.85,0.11639123398623497
2001-06-13,1241.6,-1.1346896524266459
2001-06-14,1219.87,-1.750161082474233
2001-06-15,1214.36,-0.4516874748948685
2001-06-18,1208.43,-0.48832306729469366
2001-06-19,1212.58,0.3434208021978913
2001-06-20,1223.14,0.87087037556286
2001-06-21,1237.04,1.136419379629472
2001-06-22,1225.35,-0.9449977365323714
2001-06-25,1218.6,-0.5508630187293417
2001-06-26,1216.76,-0.15099294272115094
2001-06-27,1211.07,-0.46763535947927926
2001-06-28,1226.2,1.2493084627643425
2001-06-29,1224.42,-0.14516392105692333
2001-07-02,1236.71,1.0037405465444849
2001-07-03,1234.45,-0.18274292275473059
2001-07-05,1219.24,-1.2321276681923177
2001-07-06,1190.59,-2.3498244808241253
2001-07-09,1198.78,0.6878942373109265
2001-07-10,1181.52,-1.439797127079201
2001-07-11,1180.18,-0.11341323041504925
2001-07-12,1208.14,2.3691301326916214
2001-07-13,1215.68,0.6240998559769562
2001-07-16,1202.45,-1.0882798104764446
2001-07-17,1214.44,0.9971308578319293
2001-07-18,1207.71,-0.5541648825796219
2001-07-19,1215.02,0.6052777570774381
2001-07-20,1210.85,-0.3432042270909208
2001-07-23,1191.03,-1.636866663913772
2001-07-24,1171.65,-1.6271630437520335
2001-07-25,1190.49,1.607988733836896
2001-07-26,1202.93,1.0449478786046074
2001-07-27,1205.82,0.24024673089870774
2001-07-30,1204.52,-0.10781045263803524
2001-07-31,1211.23,0.5570683757845529
2001-08-01,1215.93,0.388035302956502
2001-08-02,1220.75,0.396404398279504
2001-08-03,1214.35,-0.5242678681138702
2001-08-06,1200.48,-1.142174826038611
2001-08-07,1204.4,0.32653605224577387
2001-08-08,1183.53,-1.7328130189306012
2001-08-09,1183.43,-0.008449299975488156
2001-08-10,1190.16,0.5686859383317922
2001-08-13,1191.29,0.09494521744974893
2001-08-14,1186.73,-0.3827783327317369
2001-08-15,1178.02,-0.7339495925779316
2001-08-16,1181.66,0.3089930561450682
2001-08-17,1161.97,-1.6662999509165166
2001-08-20,1171.41,0.8124134013786977
2001-08-21,1157.26,-1.2079459796313974
2001-08-22,1165.31,0.6956085927103617
2001-08-23,1162.09,-0.2763213222232719
2001-08-24,1184.93,1.9654243647222014
2001-08-27,1179.21,-0.48272893757437263
2001-08-28,1161.51,-1.5010049100669165
2001-08-29,1148.6,-1.1114841886854299
2001-08-30,1129.03,-1.7038133379766673
2001-08-31,1133.59,0.40388652205876063
2001-09-04,1132.94,-0.05733995536303382
2001-09-05,1131.74,-0.1059191131039583
2001-09-06,1106.4,-2.239030165939171
2001-09-07,1085.78,-1.863702096890829
2001-09-10,1092.54,0.6225938956326393
2001-09-17,1038.77,-4.921558936057258
2001-09-18,1032.74,-0.580494238378082
2001-09-19,1016.1,-1.611247748707323
2001-09-20,984.54,-3.105993504576332
2001-09-21,965.8,-1.9034269811282423
2001-09-24,1003.45,3.898322634085738
2001-09-25,1012.27,0.8789675619113924
2001-09-26,1007.04,-0.5166605747478403
2001-09-27,1018.61,1.1489116619002315
2001-09-28,1040.94,2.1922031003033693
2001-10-01,1038.55,-0.22960016907795922
2001-10-02,1051.33,1.2305618410283437
2001-10-03,1072.28,1.9927139908496816
2001-10-04,1069.63,-0.24713694184353985
2001-10-05,1071.38,0.16360797659003
2001-10-08,1062.44,-0.8344378278482001
2001-10-09,1056.75,-0.5355596551334663
2001-10-10,1080.99,2.293825408090844
2001-10-11,1097.43,1.5208281297699466
2001-10-12,1091.65,-0.5266850733076311
2001-10-15,1089.98,-0.15297943480053755
2001-10-16,1097.55,0.6945081561129607
2001-10-17,1077.09,-1.86415197485309
2001-10-18,1068.61,-0.7873065389150447
2001-10-19,1073.48,0.455732212874671
2001-10-22,1089.9,1.5296046502962346
2001-10-23,1084.78,-0.4697678686118145
2001-10-24,1085.2,0.03871752797803829
2001-10-25,1100.09,1.3720973092517408
2001-10-26,1104.61,0.41087547382485656
2001-10-29,1078.3,-2.3818361231565888
2001-10-30,1059.79,-1.7165909301678606
2001-10-31,1059.78,-0.0009435831627047087
2001-11-01,1084.1,2.2948159051878525
2001-11-02,1087.2,0.2859514804907315
2001-11-05,1102.84,1.4385577630610547
2001-11-06,1118.86,1.4526132530557456
2001-11-07,1115.8,-0.2734926621739908
2001-11-08,1118.54,0.24556372109696412
2001-11-09,1120.31,0.15824199402791894
2001-11-12,1118.33,-0.17673679606537984
2001-11-13,1139.09,1.8563393631575664
2001-11-14,1141.21,0.18611347654708954
2001-11-15,1142.24,0.09025508013424943
2001-11-16,1138.65,-0.3142947191483336
2001-11-19,1151.06,1.089887147060109
2001-11-20,1142.66,-0.7297621322954417
2001-11-21,1137.03,-0.4927099924737166
2001-11-23,1150.34,1.170593563934097
2001-11-26,1157.42,0.6154702088078334
2001-11-27,1149.5,-0.6842805550275721
2001-11-28,1128.52,-1.8251413658112225
2001-11-29,1140.2,1.0349838726828153
2001-11-30,1139.45,-0.06577793369584306
2001-12-03,1129.9,-0.8381236561498917
2001-12-04,1144.8,1.3187007699796416
2001-12-05,1170.35,2.2318308874912596
2001-12-06,1167.1,-0.27769470671166196
2001-12-07,1158.31,-0.7531488304344025
2001-12-10,1139.93,-1.586794554134896
2001-12-11,1136.76,-0.2780872509715593
2001-12-12,1137.07,0.027270488053754427
2001-12-13,1119.38,-1.5557529439700124
2001-12-14,1123.09,0.33143347210060625
2001-12-17,1134.36,1.0034814663116842
2001-12-18,1142.92,0.754610529285249
2001-12-19,1149.56,0.5809680467574241
2001-12-20,1139.93,-0.8377118201746692
2001-12-21,1144.89,0.4351144368513804
2001-12-24,1144.65,-0.020962712575012254
2001-12-26,1149.37,0.41235312104135335
2001-12-27,1157.13,0.6751524748340509
2001-12-28,1161.02,0.3361765748014278
2001-12-31,1148.08,-1.1145372172744694
2002-01-02,1154.67,0.5740018117204482
2002-01-03,1165.27,0.9180112066651036
2002-01-04,1172.51,0.6213152316630444
2002-01-07,1164.89,-0.6498878474383907
2002-01-08,1160.71,-0.3588321644103831
2002-01-09,1155.14,-0.47987869493671953
2002-01-10,1156.55,0.12206312654741147
2002-01-11,1145.6,-0.9467813756430798
2002-01-14,1138.41,-0.6276187150837886
2002-01-15,1146.19,0.6834093165028365
2002-01-16,1127.57,-1.6245125153770412
2002-01-17,1138.88,1.0030419397465407
2002-01-18,1127.58,-0.9922028659736015
2002-01-22,1119.31,-0.7334291136770754
2002-01-23,1128.18,0.7924524930537746
2002-01-24,1132.15,0.3518942012799453
2002-01-25,1133.28,0.09981009583535094
2002-01-28,1133.06,-0.01941267824367987
2002-01-29,1100.64,-2.8612783082978654
2002-01-30,1113.57,1.1747710423026358
2002-01-31,1130.2,1.4933951166069548
2002-02-01,1122.2,-0.7078393204742572
2002-02-04,1094.44,-2.473712350739621
2002-02-05,1090.02,-0.40385950805892357
2002-02-06,1083.51,-0.597236747949581
2002-02-07,1080.17,-0.3082574226356827
2002-02-08,1096.22,1.485877223029708
2002-02-11,1111.94,1.4340187188703002
2002-02-12,1107.5,-0.39930212061802806
2002-02-13,1118.51,0.9941309255079078
2002-02-14,1116.48,-0.1814914484448038
2002-02-15,1104.18,-1.1016766981943205
2002-02-19,1083.34,-1.8873734354906024
2002-02-20,1097.98,1.351376299222773
2002-02-21,1080.95,-1.5510300734075222
2002-02-22,1089.84,0.8224247189971612
2002-02-25,1109.43,1.797511561330123
2002-02-26,1109.38,-0.004506818816862879
2002-02-27,1109.89,0.04597162378985331
2002-02-28,1106.73,-0.2847128994765358
2002-03-01,1131.78,2.2634246835271377
2002-03-04,1153.84,1.9491420594108355
2002-03-05,1146.14,-0.6673368924634104
2002-03-06,1162.77,1.450957125656549
2002-03-07,1157.54,-0.4497880062265147
2002-03-08,1164.31,0.5848609983240216
2002-03-11,1168.26,0.33925672716028643
2002-03-12,1165.58,-0.22940098950576804
2002-03-13,1154.09,-0.9857753221572119
2002-03-14,1153.04,-0.09098077273002048
2002-03-15,1166.16,1.1378616526746876
2002-03-18,1165.55,-0.05230843109008676
2002-03-19,1170.29,0.4066749603191644
2002-03-20,1151.85,-1.575677823445476
2002-03-21,1153.59,0.15106133611146877
2002-03-22,1148.7,-0.4238941044911848
2002-03-25,1131.87,-1.465134499869436
2002-03-26,1138.49,0.584872821083704
2002-03-27,1144.58,0.5349190594559294
2002-03-28,1147.39,0.2455049013612154
2002-04-01,1146.54,-0.07408117553753257
2002-04-02,1136.76,-0.8530012036213286
2002-04-03,1125.4,-0.9993314331960934
2002-04-04,1126.34,0.0835258574728881
2002-04-05,1122.73,-0.32050712928599623
2002-04-08,1125.29,0.22801564044783174
2002-04-09,1117.8,-0.6656061992908469
2002-04-10,1130.46,1.132581857219539
2002-04-11,1103.69,-2.3680625586044557
2002-04-12,1111.01,0.6632297112413754
2002-04-15,1102.55,-0.7614692937057299
2002-04-16,1128.37,2.341843907305785
2002-04-17,1126.07,-0.20383384882617372
2002-04-18,1124.47,-0.14208708162013473
2002-04-19,1125.17,0.062251549618941304
2002-04-22,1107.83,-1.5411004559311214
2002-04-23,1100.96,-0.6201312475740739
2002-04-24,1093.14,-0.7102892021508489
2002-04-25,1091.48,-0.15185612089942957
2002-04-26,1076.32,-1.3889397881775234
2002-04-29,1065.45,-1.0099226995688881
2002-04-30,1076.92,1.0765404289267533
2002-05-01,1086.46,0.8858596738847702
2002-05-02,1084.56,-0.1748798851315403
2002-05-03,1073.43,-1.0262226156229182
2002-05-06,1052.67,-1.9339873117017348
2002-05-07,1049.49,-0.3020889737524679
2002-05-08,1088.85,3.750393048051892
2002-05-09,1073.01,-1.45474583275933
2002-05-10,1054.99,-1.6793878901408155
2002-05-13,1074.56,1.8549938861979642
2002-05-14,1097.28,2.114353782013101
2002-05-15,1091.07,-0.5659448818897683
2002-05-16,1098.23,0.6562365384439106
2002-05-17,1106.59,0.7612248800342281
2002-05-20,1091.88,-1.329308958150699
2002-05-21,1079.88,-1.0990218705352217
2002-05-22,1086.02,0.5685816942623045
2002-05-23,1097.08,1.0183974512439908
2002-05-24,1083.82,-1.2086629963175
2002-05-28,1074.55,-0.8553080769869492
2002-05-29,1067.66,-0.6411986412916959
2002-05-30,1064.66,-0.2809883296180482
2002-05-31,1067.14,0.23293821501699785
2002-06-03,1040.68,-2.479524710909542
2002-06-04,1040.69,0.0009609101741192561
2002-06-05,1049.9,0.8849897664049866
2002-06-06,1029.15,-1.9763787027335944
2002-06-07,1027.53,-0.15741145605597806
2002-06-10,1030.74,0.31239963796678705
2002-06-11,1013.6,-1.662882977278457
2002-06-12,1020.26,0.657063930544588
2002-06-13,1009.56,-1.048752278830889
2002-06-14,1007.27,-0.2268314909465441
2002-06-17,1036.17,2.8691413424404733
2002-06-18,1037.14,0.09361398226159778
2002-06-19,1019.99,-1.6535858225504851
2002-06-20,1006.29,-1.343150423043371
2002-06-21,989.14,-1.7042800783074408
2002-06-24,992.72,0.361930565946178
2002-06-25,976.14,-1.6701587557418018
2002-06-26,973.53,-0.2673796791443861
2002-06-27,990.64,1.7575215966636915
2002-06-28,989.81,-0.08378422030203003
2002-07-01,968.65,-2.1377840191551867
2002-07-02,948.09,-2.122541681721979
2002-07-03,953.99,0.6223037897246098
2002-07-05,989.03,3.672994475833069
2002-07-08,976.98,-1.2183654691970913
2002-07-09,952.83,-2.4719032119388307
2002-07-10,920.47,-3.3961986923165766
2002-07-11,927.37,0.7496170434669214
2002-07-12,921.39,-0.6448343164001447
2002-07-15,917.93,-0.375519595393925
2002-07-16,901.05,-1.8389201790986243
2002-07-17,906.04,0.5537983463736795
2002-07-18,881.56,-2.701867467219987
2002-07-19,847.76,-3.834112255546984
2002-07-22,819.85,-3.29220534113428
2002-07-23,797.7,-2.7017137281209913
2002-07-24,843.42,5.731477999247825
2002-07-25,838.68,-0.5619975812762301
2002-07-26,852.84,1.6883674345399946
2002-07-29,898.96,5.407813892406543
2002-07-30,902.78,0.4249354810002659
2002-07-31,911.62,0.9791975896674687
2002-08-01,884.66,-2.957372589456142
2002-08-02,864.24,-2.3082314109375335
2002-08-05,834.6,-3.429602888086636
2002-08-06,859.57,2.9918523843757594
2002-08-07,876.77,2.0010005002501163
2002-08-08,905.46,3.2722378731024238
2002-08-09,908.64,0.3512027035981635
2002-08-12,903.8,-0.532664201443922
2002-08-13,884.21,-2.167514936932946
2002-08-14,919.62,4.0047047647052025
2002-08-15,930.25,1.1559122246145082
2002-08-16,928.77,-0.15909701693093137
